Order_ID,Origin_City,Destination_City,Distance_km,Vehicle_Type,Delivery_Mode,Weather,Expected_Delivery_Days,Actual_Delivery_Days,Warehouse_ID,Warehouse_Region,Warehouse_Capacity,Warehouse_Handles_Fragile,Warehouse_Cold_Storage,Product_Name,Product_Category,Weight_kg,Stock_Quantity,Reorder_Level,In_Stock,Low_Stock_Alert,Packaging_Type,Packaging_Cost_LKR,Fragile,Requires_Cold_Storage,Total_Cost_LKR,Order_Date,Delivery_Status,On_Time
SL01031,Kandy,Kilinochchi,306,Three Wheeler,Express,Stormy,2,2,WH003,Central,5000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,61,25,Yes,No,Insulated box,400,No,Yes,12020.0,2024-09-11,Delivered,1
SL01032,Anuradhapura,Vavuniya,75,Motorbike,Same-Day,Cloudy,1,1,WH007,North Central,3000,No,No,Glass Vase Set,Fragile Items,4.0,325,25,Yes,No,Bubble wrap and double box,850,Yes,No,4700.0,2024-11-26,Delivered,1
SL01033,Galle,Kurunegala,212,Three Wheeler,Express,Stormy,1,1,WH004,Southern,4500,Yes,No,Office Chair,Furniture,12.0,174,25,Yes,No,Corner guards and blankets,700,No,No,8810.0,2025-04-17,Delivered,1
SL01034,Kandy,Vavuniya,211,Lorry,Economy,Clear,4,4,WH003,Central,5000,Yes,Yes,Furniture Set,Furniture,80.0,8,100,Yes,Yes,Corner guards and blankets,700,No,No,6970.0,2025-01-01,Delivered,1
SL01035,Kurunegala,Hambantota,226,Van,Economy,Stormy,4,4,WH006,North Western,4000,Yes,No,Auto Spare Parts,Auto Parts,25.0,256,10,Yes,No,Reinforced carton,450,No,No,5620.0,2024-03-31,Delivered,1
SL01036,Negombo,Ratnapura,111,Three Wheeler,Express,Foggy,1,2,WH010,Western,4000,Yes,Yes,Office Chair,Furniture,12.0,85,50,Yes,No,Corner guards and blankets,700,No,No,5450.0,2024-02-24,Delivered,0
SL01037,Kandy,Vavuniya,211,Motorbike,Same-Day,Stormy,1,1,WH003,Central,5000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,285,40,Yes,No,Bubble wrap and double box,850,Yes,No,9780.0,2024-04-19,Delivered,1
SL01038,Negombo,Jaffna,355,Motorbike,Standard,Foggy,3,4,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,189,10,Yes,No,Anti-static box with foam,600,Yes,No,9020.0,2024-02-24,Delivered,0
SL01039,Matara,Negombo,208,Three Wheeler,Economy,Rainy,4,4,WH009,Southern,3000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,365,100,Yes,No,Bubble wrap and double box,850,Yes,No,4830.0,2024-11-14,Delivered,1
SL01040,Batticaloa,Kegalle,205,Lorry,Express,Clear,1,1,WH008,Eastern,2500,No,No,Refrigerator,Appliances,55.0,3,50,Yes,Yes,Wooden crate,1200,No,No,10760.0,2024-09-10,Delivered,1
SL01041,Gampaha,Kalutara,73,Three Wheeler,Same-Day,Foggy,1,1,WH002,Western,6000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,48,10,Yes,No,Bubble wrap and double box,850,Yes,No,5020.0,2024-08-28,Delivered,1
SL01042,Jaffna,Kegalle,351,Lorry,Economy,Foggy,5,5,WH005,Northern,3500,No,No,Furniture Set,Furniture,80.0,3,100,Yes,Yes,Corner guards and blankets,700,No,No,9870.0,2024-09-03,Delivered,1
SL01043,Matara,Kilinochchi,499,Van,Express,Stormy,2,3,WH009,Southern,3000,Yes,No,Dining Table,Furniture,35.0,168,100,Yes,No,Corner guards and blankets,700,No,No,18370.0,2024-10-08,Delivered,0
SL01044,Anuradhapura,Monaragala,248,Motorbike,Same-Day,Stormy,1,1,WH007,North Central,3000,No,No,Glass Vase Set,Fragile Items,4.0,237,20,Yes,No,Bubble wrap and double box,850,Yes,No,10970.0,2025-02-02,Delivered,1
SL01045,Negombo,Ratnapura,111,Lorry,Same-Day,Foggy,1,2,WH010,Western,4000,Yes,Yes,Refrigerator,Appliances,55.0,201,20,Yes,No,Wooden crate,1200,No,No,9640.0,2024-01-10,Delivered,0
SL01046,Kurunegala,Puttalam,108,Van,Express,Cloudy,1,1,WH006,North Western,4000,Yes,No,Dining Table,Furniture,35.0,288,40,Yes,No,Corner guards and blankets,700,No,No,5850.0,2024-06-04,Delivered,1
SL01047,Negombo,Badulla,177,Van,Economy,Rainy,4,4,WH010,Western,4000,Yes,Yes,Air Conditioner,Appliances,45.0,357,25,Yes,No,Wooden crate,1200,No,No,5520.0,2025-05-10,Delivered,1
SL01048,Batticaloa,Kegalle,205,Motorbike,Express,Foggy,1,1,WH008,Eastern,2500,No,No,Glass Vase Set,Fragile Items,4.0,279,100,Yes,No,Bubble wrap and double box,850,Yes,No,8070.0,2025-08-17,Delivered,1
SL01049,Negombo,Kegalle,73,Van,Economy,Clear,4,4,WH010,Western,4000,Yes,Yes,Air Conditioner,Appliances,45.0,0,100,No,Yes,Wooden crate,1200,No,No,3870.0,2024-04-18,Delivered,1
SL01050,Batticaloa,Badulla,139,Three Wheeler,Express,Rainy,1,3,WH008,Eastern,2500,No,No,Frozen Food Pack,Groceries,15.0,15,20,Yes,Yes,Insulated box,400,No,Yes,6100.0,2025-03-06,Delayed,0
SL01051,Colombo,Kegalle,78,Van,Standard,Clear,2,2,WH001,Western,10000,Yes,Yes,Washing Machine,Appliances,40.0,0,100,No,Yes,Wooden crate,1200,No,No,4620.0,2025-01-18,Delivered,1
SL01052,Kandy,Badulla,130,Lorry,Same-Day,Stormy,1,1,WH003,Central,5000,Yes,Yes,Refrigerator,Appliances,55.0,346,50,Yes,No,Wooden crate,1200,No,No,10100.0,2025-03-24,Delivered,1
SL01053,Galle,Batticaloa,323,Three Wheeler,Express,Stormy,2,2,WH004,Southern,4500,Yes,No,Books Bundle,Books,10.0,118,10,Yes,No,Corrugated box,200,No,No,11880.0,2024-04-08,Delivered,1
SL01054,Colombo,Anuradhapura,205,Three Wheeler,Same-Day,Cloudy,1,1,WH001,Western,10000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,310,50,Yes,No,Bubble wrap and double box,850,Yes,No,9760.0,2025-06-24,Delivered,1
SL01055,Galle,Batticaloa,323,Three Wheeler,Economy,Foggy,5,6,WH004,Southern,4500,Yes,No,Frozen Food Pack,Groceries,15.0,336,50,Yes,No,Insulated box,400,No,Yes,6750.0,2025-01-20,Delivered,0
SL01056,Negombo,Galle,179,Van,Express,Foggy,1,1,WH010,Western,4000,Yes,Yes,Washing Machine,Appliances,40.0,80,40,Yes,No,Wooden crate,1200,No,No,9240.0,2024-01-24,Delivered,1
SL01057,Jaffna,Kurunegala,317,Motorbike,Economy,Cloudy,5,5,WH005,Northern,3500,No,No,Medicine Pack,Pharmacy,0.5,14,20,Yes,Yes,Sealed insulated pack,500,No,Yes,6020.0,2025-08-12,Delivered,1
SL01058,Matara,Kegalle,189,Motorbike,Standard,Stormy,2,2,WH009,Southern,3000,Yes,No,Medicine Pack,Pharmacy,0.5,299,100,Yes,No,Sealed insulated pack,500,No,Yes,5330.0,2024-09-26,Delivered,1
SL01059,Colombo,Badulla,230,Lorry,Economy,Cloudy,4,4,WH001,Western,10000,Yes,Yes,Refrigerator,Appliances,55.0,50,20,Yes,No,Wooden crate,1200,No,No,7140.0,2024-12-03,Delivered,1
SL01060,Galle,Gampaha,156,Three Wheeler,Same-Day,Foggy,1,2,WH004,Southern,4500,Yes,No,LED Television,Electronics,15.0,379,10,Yes,No,Anti-static box with foam,600,Yes,No,8870.0,2024-03-23,Delivered,0
SL01061,Batticaloa,Negombo,276,Lorry,Standard,Clear,2,2,WH008,Eastern,2500,No,No,Furniture Set,Furniture,80.0,8,50,Yes,Yes,Corner guards and blankets,700,No,No,10180.0,2025-03-17,Delivered,1
SL01062,Jaffna,Matara,541,Three Wheeler,Same-Day,Clear,2,2,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,0,20,No,Yes,Insulated box,400,No,Yes,23890.0,2025-01-23,Delivered,1
SL01063,Matara,Gampaha,182,Lorry,Same-Day,Stormy,1,2,WH009,Southern,3000,Yes,No,Refrigerator,Appliances,55.0,376,20,Yes,No,Wooden crate,1200,No,No,12620.0,2024-04-28,Delivered,0
SL01064,Gampaha,Kegalle,56,Van,Standard,Cloudy,2,2,WH002,Western,6000,Yes,No,Auto Spare Parts,Auto Parts,25.0,7,10,Yes,Yes,Reinforced carton,450,No,No,2780.0,2024-01-11,Delivered,1
SL01065,Anuradhapura,Kilinochchi,157,Motorbike,Same-Day,Clear,1,1,WH007,North Central,3000,No,No,Medicine Pack,Pharmacy,0.5,147,10,Yes,No,Sealed insulated pack,500,No,Yes,6910.0,2025-03-25,Delivered,1
SL01066,Jaffna,Kandy,335,Van,Standard,Cloudy,3,3,WH005,Northern,3500,No,No,Dining Table,Furniture,35.0,145,25,Yes,No,Corner guards and blankets,700,No,No,9830.0,2025-05-05,Delivered,1
SL01067,Gampaha,Galle,156,Motorbike,Standard,Foggy,2,3,WH002,Western,6000,Yes,No,Laptop,Electronics,2.5,381,100,Yes,No,Anti-static box with foam,600,Yes,No,4690.0,2025-03-30,Delivered,0
SL01068,Kurunegala,Ampara,191,Three Wheeler,Standard,Rainy,2,5,WH006,North Western,4000,Yes,No,Books Bundle,Books,10.0,156,25,Yes,No,Corrugated box,200,No,No,5100.0,2024-02-25,Delayed,0
SL01069,Anuradhapura,Monaragala,248,Van,Economy,Cloudy,4,4,WH007,North Central,3000,No,No,Air Conditioner,Appliances,45.0,15,20,Yes,Yes,Wooden crate,1200,No,No,6870.0,2025-07-20,Delivered,1
SL01070,Gampaha,Badulla,154,Three Wheeler,Express,Clear,1,3,WH002,Western,6000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,377,40,Yes,No,Bubble wrap and double box,850,Yes,No,6770.0,2024-01-22,Delayed,0
SL01071,Colombo,Kurunegala,95,Three Wheeler,Standard,Foggy,2,3,WH001,Western,10000,Yes,Yes,Frozen Food Pack,Groceries,15.0,63,10,Yes,No,Insulated box,400,No,Yes,3290.0,2024-01-20,Delivered,0
SL01072,Anuradhapura,Kalutara,257,Motorbike,Same-Day,Rainy,1,1,WH007,North Central,3000,No,No,Glass Vase Set,Fragile Items,4.0,114,100,Yes,No,Bubble wrap and double box,850,Yes,No,11990.0,2024-11-08,Delivered,1
SL01073,Matara,Nuwara Eliya,151,Three Wheeler,Same-Day,Foggy,1,1,WH009,Southern,3000,Yes,No,LED Television,Electronics,15.0,192,25,Yes,No,Anti-static box with foam,600,Yes,No,8440.0,2024-12-15,Failed,0
SL01074,Anuradhapura,Kilinochchi,157,Three Wheeler,Same-Day,Clear,1,1,WH007,North Central,3000,No,No,Cotton Clothing Bale,Clothing,8.0,389,100,Yes,No,Poly mailer bag,120,No,No,7830.0,2025-07-01,Delivered,1
SL01075,Anuradhapura,Polonnaruwa,100,Van,Standard,Rainy,2,2,WH007,North Central,3000,No,No,Auto Spare Parts,Auto Parts,25.0,259,100,Yes,No,Reinforced carton,450,No,No,3670.0,2024-01-16,Delivered,1
SL01076,Jaffna,Galle,525,Three Wheeler,Express,Foggy,2,3,WH005,Northern,3500,No,No,Fresh Vegetables Crate,Groceries,20.0,312,40,Yes,No,Insulated box,400,No,Yes,17800.0,2024-09-13,Delivered,0
SL01077,Gampaha,Kurunegala,78,Lorry,Standard,Cloudy,2,2,WH002,Western,6000,Yes,No,Refrigerator,Appliances,55.0,247,40,Yes,No,Wooden crate,1200,No,No,5150.0,2025-04-22,Delivered,1
SL01078,Kurunegala,Gampaha,78,Three Wheeler,Express,Stormy,1,2,WH006,North Western,4000,Yes,No,LED Television,Electronics,15.0,0,10,No,Yes,Anti-static box with foam,600,Yes,No,4230.0,2024-03-06,Delivered,0
SL01079,Kandy,Kurunegala,42,Van,Standard,Cloudy,2,3,WH003,Central,5000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,85,20,Yes,No,Reinforced carton,450,No,No,2450.0,2024-02-20,Delayed,0
SL01080,Gampaha,Chilaw,75,Motorbike,Same-Day,Rainy,1,1,WH002,Western,6000,Yes,No,Medicine Pack,Pharmacy,0.5,245,50,Yes,No,Sealed insulated pack,500,No,Yes,3820.0,2024-08-21,Delivered,1
SL01081,Jaffna,Kurunegala,317,Three Wheeler,Same-Day,Cloudy,2,2,WH005,Northern,3500,No,No,LED Television,Electronics,15.0,42,50,Yes,Yes,Anti-static box with foam,600,Yes,No,14480.0,2024-03-20,Delivered,1
SL01082,Batticaloa,Jaffna,369,Motorbike,Same-Day,Rainy,2,4,WH008,Eastern,2500,No,No,Documents Package,Documents,0.5,312,25,Yes,No,Padded envelope,150,No,No,14570.0,2025-03-12,Delayed,0
SL01083,Kandy,Colombo,115,Three Wheeler,Standard,Foggy,2,4,WH003,Central,5000,Yes,Yes,Books Bundle,Books,10.0,191,40,Yes,No,Corrugated box,200,No,No,3640.0,2024-02-01,Delayed,0
SL01084,Kurunegala,Kandy,42,Van,Standard,Rainy,2,2,WH006,North Western,4000,Yes,No,Dining Table,Furniture,35.0,33,10,Yes,No,Corner guards and blankets,700,No,No,3050.0,2024-11-16,Delivered,1
SL01085,Matara,Polonnaruwa,295,Motorbike,Standard,Rainy,2,5,WH009,Southern,3000,Yes,No,Documents Package,Documents,0.5,318,10,Yes,No,Padded envelope,150,No,No,6690.0,2024-03-21,Delayed,0
SL01086,Galle,Polonnaruwa,297,Van,Economy,Foggy,4,4,WH004,Southern,4500,Yes,No,Washing Machine,Appliances,40.0,290,10,Yes,No,Wooden crate,1200,No,No,7890.0,2025-03-27,Delivered,1
SL01087,Jaffna,Batticaloa,369,Motorbike,Standard,Rainy,3,3,WH005,Northern,3500,No,No,Mobile Phone,Electronics,0.3,205,20,Yes,No,Anti-static box with foam,600,Yes,No,8880.0,2024-04-28,Delivered,1
SL01088,Batticaloa,Kilinochchi,305,Motorbike,Economy,Cloudy,5,5,WH008,Eastern,2500,No,No,Medicine Pack,Pharmacy,0.5,9,50,Yes,Yes,Sealed insulated pack,500,No,Yes,6540.0,2025-05-10,Delivered,1
SL01089,Batticaloa,Hambantota,245,Motorbike,Express,Foggy,1,2,WH008,Eastern,2500,No,No,Medicine Pack,Pharmacy,0.5,84,50,Yes,No,Sealed insulated pack,500,No,Yes,8470.0,2025-08-21,Delivered,0
SL01090,Negombo,Kurunegala,84,Three Wheeler,Standard,Cloudy,2,2,WH010,Western,4000,Yes,Yes,Office Chair,Furniture,12.0,61,40,Yes,No,Corner guards and blankets,700,No,No,3300.0,2024-05-31,Delivered,1
SL01091,Galle,Trincomalee,394,Three Wheeler,Economy,Clear,5,5,WH004,Southern,4500,Yes,No,Frozen Food Pack,Groceries,15.0,7,25,Yes,Yes,Insulated box,400,No,Yes,8140.0,2025-04-26,Failed,0
SL01092,Kandy,Galle,225,Motorbike,Economy,Clear,4,4,WH003,Central,5000,Yes,Yes,Laptop,Electronics,2.5,57,20,Yes,No,Anti-static box with foam,600,Yes,No,5170.0,2025-02-01,Delivered,1
SL01093,Kurunegala,Negombo,84,Three Wheeler,Economy,Foggy,4,5,WH006,North Western,4000,Yes,No,Cotton Clothing Bale,Clothing,8.0,170,10,Yes,No,Poly mailer bag,120,No,No,2200.0,2024-04-20,Delivered,0
SL01094,Gampaha,Kilinochchi,339,Three Wheeler,Standard,Stormy,3,4,WH002,Western,6000,Yes,No,LED Television,Electronics,15.0,342,40,Yes,No,Anti-static box with foam,600,Yes,No,8710.0,2025-05-03,Failed,0
SL01095,Kandy,Kilinochchi,306,Three Wheeler,Same-Day,Rainy,2,2,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,323,50,Yes,No,Corner guards and blankets,700,No,No,14600.0,2025-04-09,Delivered,1
SL01096,Kurunegala,Kalutara,143,Motorbike,Express,Foggy,1,1,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,163,10,Yes,No,Bubble wrap and double box,850,Yes,No,5800.0,2025-07-31,Delivered,1
SL01097,Matara,Polonnaruwa,295,Motorbike,Economy,Cloudy,4,4,WH009,Southern,3000,Yes,No,Documents Package,Documents,0.5,183,20,Yes,No,Padded envelope,150,No,No,5290.0,2024-08-03,Delivered,1
SL01098,Matara,Kurunegala,224,Three Wheeler,Standard,Clear,2,2,WH009,Southern,3000,Yes,No,Cotton Clothing Bale,Clothing,8.0,104,10,Yes,No,Poly mailer bag,120,No,No,5510.0,2025-03-25,Delivered,1
SL01099,Kandy,Ratnapura,94,Motorbike,Standard,Foggy,2,2,WH003,Central,5000,Yes,Yes,Medicine Pack,Pharmacy,0.5,138,100,Yes,No,Sealed insulated pack,500,No,Yes,2800.0,2025-06-04,Delivered,1
SL01100,Colombo,Kegalle,78,Van,Same-Day,Foggy,1,2,WH001,Western,10000,Yes,Yes,Dining Table,Furniture,35.0,119,10,Yes,No,Corner guards and blankets,700,No,No,6170.0,2024-07-27,Delivered,0
SL01101,Negombo,Hambantota,242,Three Wheeler,Economy,Foggy,4,5,WH010,Western,4000,Yes,Yes,Books Bundle,Books,10.0,8,25,Yes,Yes,Corrugated box,200,No,No,5320.0,2024-05-02,Delivered,0
SL01102,Anuradhapura,Gampaha,185,Van,Standard,Clear,2,3,WH007,North Central,3000,No,No,Auto Spare Parts,Auto Parts,25.0,162,100,Yes,No,Reinforced carton,450,No,No,6130.0,2024-03-21,Delayed,0
SL01103,Gampaha,Ratnapura,83,Motorbike,Express,Foggy,1,1,WH002,Western,6000,Yes,No,Medicine Pack,Pharmacy,0.5,252,100,Yes,No,Sealed insulated pack,500,No,Yes,3670.0,2024-11-18,Failed,0
SL01104,Anuradhapura,Jaffna,195,Three Wheeler,Standard,Rainy,2,2,WH007,North Central,3000,No,No,LED Television,Electronics,15.0,358,100,Yes,No,Anti-static box with foam,600,Yes,No,6130.0,2024-01-09,Delivered,1
SL01105,Kandy,Polonnaruwa,107,Motorbike,Economy,Rainy,4,4,WH003,Central,5000,Yes,Yes,Medicine Pack,Pharmacy,0.5,155,40,Yes,No,Sealed insulated pack,500,No,Yes,2660.0,2024-07-10,Delivered,1
SL01106,Jaffna,Anuradhapura,195,Three Wheeler,Express,Clear,1,1,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,390,100,Yes,No,Insulated box,400,No,Yes,7110.0,2024-03-09,Delivered,1
SL01107,Matara,Kegalle,189,Three Wheeler,Express,Rainy,1,1,WH009,Southern,3000,Yes,No,Frozen Food Pack,Groceries,15.0,0,100,No,Yes,Insulated box,400,No,Yes,7570.0,2025-08-20,Delivered,1
SL01108,Kurunegala,Gampaha,78,Motorbike,Express,Cloudy,1,1,WH006,North Western,4000,Yes,No,Medicine Pack,Pharmacy,0.5,169,100,Yes,No,Sealed insulated pack,500,No,Yes,3380.0,2025-02-05,Delivered,1
SL01109,Matara,Gampaha,182,Van,Standard,Clear,2,2,WH009,Southern,3000,Yes,No,Air Conditioner,Appliances,45.0,167,40,Yes,No,Wooden crate,1200,No,No,6980.0,2025-03-11,Delivered,1
SL01110,Kandy,Kalutara,140,Motorbike,Standard,Clear,2,2,WH003,Central,5000,Yes,Yes,Laptop,Electronics,2.5,223,100,Yes,No,Anti-static box with foam,600,Yes,No,4260.0,2025-05-10,Delivered,1
SL01111,Negombo,Hambantota,242,Three Wheeler,Express,Clear,1,1,WH010,Western,4000,Yes,Yes,Frozen Food Pack,Groceries,15.0,279,20,Yes,No,Insulated box,400,No,Yes,8540.0,2024-11-26,Delivered,1
SL01112,Kurunegala,Hambantota,226,Three Wheeler,Economy,Stormy,4,4,WH006,North Western,4000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,153,10,Yes,No,Insulated box,400,No,Yes,5030.0,2024-02-16,Delivered,1
SL01113,Batticaloa,Hambantota,245,Three Wheeler,Express,Foggy,1,2,WH008,Eastern,2500,No,No,Books Bundle,Books,10.0,294,20,Yes,No,Corrugated box,200,No,No,9290.0,2024-12-03,Failed,0
SL01114,Negombo,Ampara,264,Three Wheeler,Same-Day,Clear,1,1,WH010,Western,4000,Yes,Yes,Office Chair,Furniture,12.0,66,100,Yes,Yes,Corner guards and blankets,700,No,No,13290.0,2025-07-20,Delivered,1
SL01115,Colombo,Puttalam,130,Van,Express,Cloudy,1,1,WH001,Western,10000,Yes,Yes,Washing Machine,Appliances,40.0,100,50,Yes,No,Wooden crate,1200,No,No,8040.0,2024-08-22,Delivered,1
SL01116,Kandy,Nuwara Eliya,75,Three Wheeler,Standard,Stormy,2,2,WH003,Central,5000,Yes,Yes,Books Bundle,Books,10.0,395,20,Yes,No,Corrugated box,200,No,No,2360.0,2025-06-23,Delivered,1
SL01117,Matara,Vavuniya,404,Motorbike,Economy,Clear,5,5,WH009,Southern,3000,Yes,No,Laptop,Electronics,2.5,5,10,Yes,Yes,Anti-static box with foam,600,Yes,No,8250.0,2024-09-10,Delivered,1
SL01118,Jaffna,Kilinochchi,70,Three Wheeler,Same-Day,Stormy,1,2,WH005,Northern,3500,No,No,LED Television,Electronics,15.0,87,100,Yes,Yes,Anti-static box with foam,600,Yes,No,4620.0,2025-05-31,Delivered,0
SL01119,Colombo,Kandy,115,Three Wheeler,Express,Clear,1,1,WH001,Western,10000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,220,20,Yes,No,Poly mailer bag,120,No,No,4740.0,2024-11-27,Delivered,1
SL01120,Matara,Kilinochchi,499,Three Wheeler,Same-Day,Cloudy,2,2,WH009,Southern,3000,Yes,No,Cotton Clothing Bale,Clothing,8.0,123,10,Yes,No,Poly mailer bag,120,No,No,22510.0,2025-08-13,Delivered,1
SL01121,Anuradhapura,Ratnapura,235,Three Wheeler,Economy,Clear,4,4,WH007,North Central,3000,No,No,Frozen Food Pack,Groceries,15.0,228,50,Yes,No,Insulated box,400,No,Yes,5240.0,2025-06-30,Delivered,1
SL01122,Galle,Vavuniya,395,Motorbike,Same-Day,Stormy,2,3,WH004,Southern,4500,Yes,No,Documents Package,Documents,0.5,210,50,Yes,No,Padded envelope,150,No,No,16710.0,2024-01-26,Delayed,0
SL01123,Galle,Kalutara,78,Motorbike,Standard,Stormy,2,2,WH004,Southern,4500,Yes,No,Glass Vase Set,Fragile Items,4.0,349,25,Yes,No,Bubble wrap and double box,850,Yes,No,3090.0,2024-03-26,Delivered,1
SL01124,Matara,Anuradhapura,341,Motorbike,Express,Stormy,2,3,WH009,Southern,3000,Yes,No,Laptop,Electronics,2.5,62,20,Yes,No,Anti-static box with foam,600,Yes,No,11720.0,2025-08-03,Delivered,0
SL01125,Colombo,Gampaha,33,Motorbike,Standard,Stormy,2,2,WH001,Western,10000,Yes,Yes,Medicine Pack,Pharmacy,0.5,192,20,Yes,No,Sealed insulated pack,500,No,Yes,1570.0,2025-02-20,Delivered,1
SL01126,Jaffna,Monaragala,445,Lorry,Express,Foggy,2,3,WH005,Northern,3500,No,No,Refrigerator,Appliances,55.0,299,40,Yes,No,Wooden crate,1200,No,No,17530.0,2025-04-17,Delivered,0
SL01127,Matara,Ampara,254,Three Wheeler,Same-Day,Clear,1,1,WH009,Southern,3000,Yes,No,Frozen Food Pack,Groceries,15.0,59,40,Yes,No,Insulated box,400,No,Yes,12490.0,2024-06-14,Delivered,1
SL01128,Gampaha,Anuradhapura,185,Motorbike,Express,Stormy,1,1,WH002,Western,6000,Yes,No,Documents Package,Documents,0.5,78,10,Yes,No,Padded envelope,150,No,No,6470.0,2025-06-21,Delivered,1
SL01129,Kandy,Kilinochchi,306,Three Wheeler,Economy,Stormy,5,6,WH003,Central,5000,Yes,Yes,Frozen Food Pack,Groceries,15.0,0,10,No,Yes,Insulated box,400,No,Yes,6710.0,2024-10-04,Delivered,0
SL01130,Kurunegala,Kegalle,34,Motorbike,Standard,Foggy,2,3,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,92,25,Yes,No,Padded envelope,150,No,No,1280.0,2025-01-15,Delivered,0
SL01131,Negombo,Kurunegala,84,Motorbike,Economy,Stormy,4,5,WH010,Western,4000,Yes,Yes,Documents Package,Documents,0.5,189,100,Yes,No,Padded envelope,150,No,No,1960.0,2025-04-30,Delayed,0
SL01132,Kurunegala,Hambantota,226,Lorry,Express,Rainy,1,2,WH006,North Western,4000,Yes,No,Refrigerator,Appliances,55.0,22,25,Yes,Yes,Wooden crate,1200,No,No,10910.0,2024-04-06,Delayed,0
SL01133,Batticaloa,Badulla,139,Lorry,Same-Day,Clear,1,1,WH008,Eastern,2500,No,No,Furniture Set,Furniture,80.0,324,20,Yes,No,Corner guards and blankets,700,No,No,11660.0,2025-07-26,Delivered,1
SL01134,Kurunegala,Chilaw,81,Motorbike,Same-Day,Rainy,1,3,WH006,North Western,4000,Yes,No,Medicine Pack,Pharmacy,0.5,238,50,Yes,No,Sealed insulated pack,500,No,Yes,4240.0,2025-02-16,Delayed,0
SL01135,Matara,Ampara,254,Three Wheeler,Express,Clear,1,1,WH009,Southern,3000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,72,100,Yes,Yes,Insulated box,400,No,Yes,9420.0,2024-09-26,Delivered,1
SL01136,Kandy,Puttalam,156,Motorbike,Economy,Cloudy,4,4,WH003,Central,5000,Yes,Yes,Laptop,Electronics,2.5,323,50,Yes,No,Anti-static box with foam,600,Yes,No,3930.0,2025-04-29,Delivered,1
SL01137,Kandy,Colombo,115,Three Wheeler,Express,Rainy,1,1,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,13,50,Yes,Yes,Bubble wrap and double box,850,Yes,No,4900.0,2025-05-01,Delivered,1
SL01138,Kurunegala,Galle,212,Lorry,Same-Day,Rainy,1,3,WH006,North Western,4000,Yes,No,Refrigerator,Appliances,55.0,245,40,Yes,No,Wooden crate,1200,No,No,13410.0,2025-05-27,Delayed,0
SL01139,Galle,Ampara,278,Motorbike,Economy,Stormy,4,4,WH004,Southern,4500,Yes,No,Laptop,Electronics,2.5,381,40,Yes,No,Anti-static box with foam,600,Yes,No,5880.0,2025-06-27,Delivered,1
SL01140,Negombo,Batticaloa,276,Van,Express,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Washing Machine,Appliances,40.0,243,50,Yes,No,Wooden crate,1200,No,No,12180.0,2024-09-13,Delivered,1
SL01141,Matara,Hambantota,75,Motorbike,Standard,Rainy,2,2,WH009,Southern,3000,Yes,No,Laptop,Electronics,2.5,0,25,No,Yes,Anti-static box with foam,600,Yes,No,2760.0,2024-12-20,Delivered,1
SL01142,Galle,Kegalle,177,Three Wheeler,Express,Stormy,1,1,WH004,Southern,4500,Yes,No,Cotton Clothing Bale,Clothing,8.0,25,20,Yes,No,Poly mailer bag,120,No,No,6170.0,2025-08-23,Delivered,1
SL01143,Kurunegala,Jaffna,317,Three Wheeler,Standard,Cloudy,3,3,WH006,North Western,4000,Yes,No,Books Bundle,Books,10.0,26,50,Yes,Yes,Corrugated box,200,No,No,7390.0,2024-10-08,Delivered,1
SL01144,Anuradhapura,Kandy,140,Three Wheeler,Standard,Cloudy,2,4,WH007,North Central,3000,No,No,Frozen Food Pack,Groceries,15.0,312,10,Yes,No,Insulated box,400,No,Yes,4650.0,2025-04-10,Delayed,0
SL01145,Kandy,Gampaha,96,Three Wheeler,Same-Day,Clear,1,1,WH003,Central,5000,Yes,Yes,Frozen Food Pack,Groceries,15.0,333,100,Yes,No,Insulated box,400,No,Yes,5910.0,2024-06-30,Delivered,1
SL01146,Gampaha,Vavuniya,250,Three Wheeler,Same-Day,Clear,1,1,WH002,Western,6000,Yes,No,Office Chair,Furniture,12.0,383,10,Yes,No,Corner guards and blankets,700,No,No,11340.0,2025-07-11,Delivered,1
